100000 2 3
4	8	0.593083	0.113116	0.189558
4	5	0.345997	0.239959	0.667386
7	13	0.463552	0.346724	0.373312
1	5	0.49063	0.498755	0.100319
9	5	0.396322	0.720389	0.454342
2	30	0.089024	0.346118	0.576863
5	13	0.530071	0.136215	0.130921
1	4	0.362863	0.46225	0.485298
1	3	0.34067	0.497673	0.395708
22	1	0.828959	0.373916	0.024433
27	6	0.045758	0.683619	0.258715
2	4	0.758042	0.287948	0.93706
2	1	0.78949	0.653661	0.550873
1	1	0.996674	0.010173	0.555685
2	7	0.61483	0.336633	0.603652
1	1	0.90896	0.605146	0.959301
2	5	0.552772	0.900094	0.050023
13	1	0.46501	0.874213	0.434806
2	7	0.38279	0.99102	0.318657
9	3	0.758679	0.54919	0.639911
2	1	0.88157	0.817975	0.081981
9	15	0.702665	0.377466	0.048923
4	1	0.852876	0.541036	0.214943
5	15	0.119911	0.75316	0.739526
13	13	0.443446	0.3625	0.756533
5	2	0.424744	0.202612	0.321472
12	1	0.411274	0.655608	0.245043
4	3	0.477995	0.929058	0.742062
1	8	0.935712	0.107992	0.224415
1	2	0.806668	0.491064	0.216351
1	18	0.267397	0.041017	0.850174
7	3	0.966316	0.318976	0.40836
1	5	0.692315	0.141606	0.438787
5	6	0.485171	0.805733	0.473595
1	4	0.333493	0.102429	0.993261
2	13	0.605734	0.607811	0.14428
6	1	0.880961	0.323561	0.676594
9	11	0.744467	0.26564	0.476306
4	18	0.163975	0.967418	0.517179
17	3	0.854407	0.229933	0.145863
2	14	0.965475	0.497425	0.09415
3	3	0.684043	0.920323	0.439702
2	3	0.244038	0.767863	0.634821
2	6	0.564257	0.890432	0.416491
5	1	0.947458	0.0359	0.430006
1	1	0.967892	0.523633	0.637609
3	12	0.527122	0.732319	0.303914
14	4	0.693258	0.561629	0.132118
7	2	0.710808	0.261283	0.106298
6	2	0.700175	0.169146	0.14292
1	2	0.540314	0.853036	0.635575
8	1	0.68338	0.489894	0.15766
6	9	0.565436	0.544476	0.245968
7	1	0.292142	0.941807	0.709416
2	2	0.32003	0.454339	0.953187
5	6	0.569257	0.039065	0.267532
3	3	0.387149	0.136736	0.50558
1	7	0.631971	0.109791	0.963245
4	3	0.568181	0.904355	0.155358
2	2	0.150708	0.965595	0.42903
1	23	0.515639	0.555781	0.737462
1	2	0.354674	0.613646	0.906472
9	1	0.558592	0.744979	0.791752
2	24	0.589315	0.290938	0.645086
4	9	0.058312	0.984095	0.057827
19	1	0.728538	0.376791	0.541459
7	1	0.736726	0.297659	0.024147
2	7	0.051209	0.785567	0.77645
1	7	0.591754	0.173296	0.396643
5	7	0.911349	0.436544	0.469039
4	8	0.944318	0.246143	0.419973
16	5	0.916632	0.187731	0.016894
15	14	0.01296	0.635241	0.860894
29	2	0.164849	0.645899	0.701151
7	1	0.769539	0.769495	0.268818
4	1	0.334899	0.51159	0.36494
5	1	0.602484	0.860303	0.337255
3	29	0.271813	0.718196	0.304964
2	5	0.487167	0.510782	0.310497
14	1	0.978369	0.198343	0.492007
2	3	0.454504	0.688254	0.324282
13	7	0.255225	0.824457	0.456924
11	1	0.397631	0.580335	0.613482
2	3	0.603532	0.182485	0.164183
2	10	0.924855	0.76653	0.445582
3	23	0.86995	0.084804	0.775352
1	2	0.885632	0.366227	0.513693
27	1	0.523363	0.346988	0.861868
2	18	0.09361	0.255388	0.434837
1	22	0.307331	0.610208	0.073033
7	5	0.628753	0.888985	0.45839
4	1	0.891997	0.018792	0.359122
3	3	0.914686	0.816307	0.622087
3	4	0.62172	0.963326	0.024096
5	3	0.219172	0.658326	0.823745
7	2	0.51084	0.322593	0.696495
18	1	0.595849	0.630076	0.633071
5	2	0.429288	0.856069	0.37554
3	13	0.476558	0.511656	0.532864
25	2	0.265538	0.221796	0.554687
11	4	0.70708	0.698403	0.405711
12	5	0.38385	0.18156	0.528291
6	7	0.525879	0.776534	0.240013
6	9	0.575264	0.168289	0.159145
3	1	0.669547	0.632209	0.553467
4	3	0.994309	0.758031	0.536454
1	7	0.559137	0.942129	0.262281
1	8	0.824971	0.61274	0.318735
7	24	0.198211	0.498922	0.542876
16	10	0.785305	0.233545	0.506639
7	5	0.096645	0.35776	0.688564
2	23	0.089464	0.06978	0.842413
14	10	0.632122	0.541686	0.277404
1	10	0.448207	0.601836	0.461939
1	30	0.723243	0.251689	0.565367
8	6	0.205396	0.440275	0.670244
9	7	0.735559	0.621318	0.092958
4	7	0.694969	0.368343	0.758599
3	1	0.839668	0.668496	0.648847
11	2	0.857207	0.760356	0.277214
3	5	0.730957	0.457622	0.541458
7	7	0.334916	0.094146	0.917527
1	17	0.307948	0.273653	0.470586
1	13	0.484583	0.573872	0.218953
5	1	0.498202	0.630162	0.687247
1	10	0.500744	0.891002	0.097551
7	3	0.358427	0.510051	0.927695
28	2	0.413319	0.459394	0.754669
16	2	0.808337	0.499353	0.008925
7	1	0.883209	0.221391	0.415191
14	5	0.082708	0.551491	0.672543
9	3	0.040782	0.638643	0.563009
1	2	0.531231	0.2521	0.385704
1	5	0.38132	0.729327	0.700316
6	5	0.192192	0.730944	0.41576
11	3	0.650547	0.520252	0.3189
27	1	0.561574	0.621251	0.145358
4	4	0.517369	0.859029	0.22033
4	21	0.132129	0.805193	0.39744
14	1	0.490395	0.677328	0.270287
2	10	0.798859	0.042226	0.815005
1	7	0.291274	0.531452	0.483797
15	4	0.78221	0.476459	0.305183
4	1	0.408502	0.775843	0.31857
1	8	0.642735	0.898608	0.325993
5	7	0.294204	0.147876	0.85928
1	4	0.965407	0.305098	0.379268
20	4	0.179432	0.741397	0.368634
7	3	0.264297	0.363214	0.357092
1	9	0.528409	0.162147	0.685068
18	5	0.275629	0.379629	0.380651
8	2	0.347408	0.665429	0.319495
5	1	0.800438	0.900826	0.209831
1	4	0.804102	0.768035	0.559698
1	17	0.795335	0.241777	0.577997
1	2	0.744639	0.811917	0.644741
10	2	0.937389	0.553886	0.80457
3	1	0.78939	0.630666	0.422951
2	3	0.797934	0.176103	0.343232
5	12	0.758856	0.114514	0.916052
10	1	0.788327	0.137311	0.775563
3	1	0.37901	0.402544	0.995977
1	22	0.037082	0.799204	0.173473
26	5	0.591082	0.202176	0.241797
11	3	0.402708	0.660343	0.421647
4	16	0.722657	0.736916	0.57497
1	1	0.858683	0.694069	0.347422
1	4	0.873878	0.666201	0.541701
1	3	0.620964	0.606241	0.317383
7	2	0.132567	0.834018	0.514722
4	9	0.321348	0.938681	0.428776
12	3	0.082242	0.322937	0.354814
6	1	0.693778	0.021444	0.745646
7	1	0.026865	0.491395	0.642163
1	5	0.308261	0.5477	0.768583
1	24	0.412243	0.979669	0.003727
7	6	0.328891	0.775959	0.581957
13	4	0.08441	0.620648	0.539287
4	1	0.585441	0.021502	0.665449
24	12	0.064986	0.947832	0.77797
1	8	0.960274	0.453309	0.402912
4	23	0.791649	0.687484	0.156657
2	21	0.023723	0.339592	0.932702
10	4	0.122942	0.310539	0.427331
7	1	0.524581	0.458233	0.679304
15	1	0.346408	0.862625	0.611196
2	2	0.458747	0.260755	0.213857
3	13	0.770383	0.516516	0.217396
4	4	0.457713	0.666565	0.691826
16	4	0.481081	0.082391	0.361931
1	14	0.469481	0.475969	0.861043
3	3	0.605021	0.932503	0.607149
17	3	0.717413	0.090585	0.64867
6	4	0.880022	0.030613	0.744836
5	4	0.218456	0.367965	0.475162
4	8	0.040421	0.511021	0.61875
6	5	0.767687	0.591967	0.015453
6	8	0.638187	0.272508	0.412735
1	4	0.935481	0.716183	0.18551
8	10	0.2682	0.854732	0.462784
4	1	0.693308	0.506514	0.623875
1	28	0.456319	0.797157	0.532027
10	9	0.458984	0.980131	0.22632
9	1	0.432823	0.596958	0.789145
3	15	0.516746	0.413695	0.086421
8	1	0.423917	0.171216	0.852918
1	6	0.912169	0.197195	0.787958
2	26	0.046255	0.206261	0.804733
5	9	0.767159	0.656577	0.56618
2	3	0.716318	0.5909	0.227084
25	1	0.894014	0.781794	0.283752
1	1	0.877391	0.360893	0.83124
1	9	0.730595	0.629665	0.04949
3	5	0.513648	0.470042	0.808791
7	2	0.754742	0.305342	0.062064
2	21	0.415577	0.248893	0.376358
8	2	0.325105	0.798603	0.461266
12	7	0.675105	0.375317	0.020348
8	11	0.537766	0.664548	0.722121
4	1	0.883828	0.741478	0.809574
14	2	0.795897	0.383233	0.430293
27	1	0.791573	0.216635	0.617363
5	29	0.539876	0.222112	0.51791
2	2	0.215195	0.677523	0.108421
2	29	0.013663	0.802534	0.348721
1	1	0.972871	0.241712	0.547703
17	4	0.610303	0.062369	0.993029
1	13	0.268869	0.967168	0.446347
8	4	0.487045	0.040759	0.483963
5	18	0.273128	0.741543	0.363614
1	8	0.819715	0.027857	0.957125
7	1	0.742775	0.776213	0.182398
4	8	0.270657	0.341809	0.554678
2	7	0.654752	0.163883	0.249605
3	3	0.468734	0.571032	0.646329
9	5	0.336337	0.353157	0.133657
13	1	0.426408	0.698929	0.169922
18	4	0.226418	0.795748	0.45795
2	2	0.598639	0.918756	0.848403
10	1	0.472945	0.014942	0.394287
6	2	0.494005	0.434892	0.972856
4	2	0.819844	0.248605	0.547813
2	6	0.428169	0.675314	0.481022
4	9	0.936037	0.1542	0.707641
2	3	0.626849	0.482492	0.339849
2	3	0.470649	0.143959	0.586521
3	6	0.697293	0.701943	0.520057
6	1	0.975051	0.24902	0.369109
6	2	0.187495	0.164962	0.679071
7	19	0.385154	0.548339	0.604795
10	4	0.514418	0.480986	0.547212
30	1	0.526044	0.599939	0.69381
3	2	0.250674	0.095055	0.945706
20	3	0.258913	0.052473	0.685041
3	1	0.455991	0.596922	0.29998
1	19	0.630651	0.454431	0.848109
2	8	0.860689	0.514364	0.118178
22	4	0.40642	0.88149	0.684821
15	1	0.968151	0.225087	0.845484
6	4	0.622318	0.8407	0.305448
7	11	0.560094	0.710419	0.108901
1	1	0.826825	0.45316	0.507206
4	10	0.577538	0.421711	0.960046
28	2	0.108583	0.637678	0.516601
1	12	0.592337	0.327331	0.308867
1	10	0.600113	0.462317	0.432944
1	7	0.764423	0.325457	0.500442
1	7	0.333548	0.340711	0.237044
18	8	0.156593	0.607908	0.555046
19	1	0.269304	0.778364	0.292818
9	5	0.41308	0.598125	0.267991
3	8	0.425671	0.284497	0.757082
5	1	0.141375	0.936427	0.317357
3	2	0.302528	0.480334	0.56411
2	10	0.144247	0.827088	0.629968
1	9	0.921336	0.575698	0.206871
3	4	0.952721	0.352704	0.152172
3	9	0.276621	0.628012	0.512158
3	4	0.420413	0.637689	0.520411
7	10	0.103855	0.611959	0.53035
5	2	0.257615	0.647008	0.639425
2	10	0.323554	0.145658	0.884076
9	4	0.74993	0.782415	0.672708
11	3	0.457076	0.17863	0.995253
11	1	0.850235	0.453886	0.530766
3	18	0.770711	0.388441	0.818784
1	5	0.922564	0.445478	0.568226
1	13	0.545207	0.292566	0.353377
17	12	0.69873	0.308848	0.214273
2	1	0.947241	0.388984	0.580186
1	23	0.29933	0.780945	0.857763
11	5	0.56872	0.572107	0.139411
11	3	0.984456	0.258879	0.563172
5	2	0.654791	0.88468	0.39326
19	3	0.442737	0.62451	0.850436
4	10	0.300592	0.963428	0.383639
4	3	0.138278	0.663125	0.730039
13	1	0.409855	0.597362	0.092202
3	9	0.736201	0.147429	0.455654
5	5	0.153413	0.71556	0.663354
2	2	0.892638	0.319521	0.467042
1	8	0.414881	0.895458	0.450775
1	2	0.934297	0.679715	0.771991
12	2	0.54117	0.301194	0.433711
1	6	0.602652	0.420428	0.457767
2	3	0.529318	0.678568	0.285277
8	2	0.895037	0.596226	0.724693
16	1	0.345182	0.556775	0.156309
2	2	0.86423	0.395003	0.299541
10	1	0.835263	0.265676	0.399996
10	10	0.130026	0.950491	0.09336
8	1	0.855321	0.2917	0.808224
12	2	0.702358	0.906416	0.216332
1	1	0.897272	0.317677	0.920412
7	1	0.902489	0.248353	0.505487
8	1	0.050049	0.649835	0.271173
6	2	0.843807	0.253553	0.243775
2	2	0.757792	0.996902	0.245286
1	27	0.56569	0.348921	0.527552
12	1	0.658866	0.804773	0.624898
8	1	0.253678	0.54504	0.556075
1	8	0.68586	0.916962	0.11075
17	2	0.803578	0.401316	0.012987
5	4	0.648156	0.774087	0.652351
3	12	0.145491	0.772872	0.580022
16	1	0.692804	0.882376	0.500683
3	6	0.868425	0.17383	0.837638
4	4	0.31372	0.415825	0.678057
8	8	0.401884	0.538451	0.598838
11	1	0.377026	0.328238	0.331675
6	8	0.606244	0.494066	0.024033
3	2	0.570755	0.383825	0.861516
1	3	0.550553	0.199328	0.473478
1	7	0.733619	0.596673	0.216692
23	1	0.713744	0.557194	0.267893
5	5	0.643478	0.625897	0.616739
1	1	0.711276	0.718126	0.338977
3	5	0.317909	0.737252	0.512348
18	5	0.436849	0.320822	0.469104
15	4	0.597494	0.850286	0.444975
1	3	0.698641	0.207155	0.455322
2	2	0.269516	0.438361	0.187004
21	1	0.667931	0.674544	0.665342
3	10	0.246202	0.602928	0.08441
4	4	0.260358	0.225008	0.710112
23	5	0.690945	0.209712	0.187896
12	1	0.232948	0.756649	0.013769
8	2	0.411425	0.348191	0.912575
5	2	0.276966	0.974765	0.69657
6	19	0.047229	0.758396	0.679398
6	3	0.37697	0.620404	0.249526
1	5	0.487043	0.52995	0.539033
5	1	0.81097	0.388389	0.88663
6	10	0.231785	0.23535	0.75918
1	22	0.685037	0.111385	0.304037
12	2	0.781887	0.011431	0.221966
1	13	0.717105	0.682226	0.635521
6	20	0.347318	0.50398	0.406117
5	3	0.479297	0.466188	0.723815
16	2	0.659062	0.513982	0.684322
1	2	0.966353	0.467877	0.243376
9	1	0.151537	0.427396	0.726145
6	1	0.709089	0.515581	0.488006
22	1	0.409091	0.712576	0.283561
1	29	0.164413	0.859585	0.966452
4	5	0.768799	0.831361	0.374023
5	16	0.181168	0.816476	0.332449
10	24	0.116793	0.458596	0.980062
2	20	0.234561	0.551467	0.884088
3	18	0.162672	0.151494	0.678931
4	1	0.7346	0.108667	0.754925
2	6	0.472344	0.694784	0.275116
8	27	0.201585	0.970938	0.26578
8	1	0.895118	0.168871	0.492351
5	10	0.697502	0.239026	0.334852
6	24	0.368172	0.401303	0.545241
6	4	0.425257	0.273673	0.713015
16	2	0.280421	0.705667	0.492373
3	16	0.401097	0.567492	0.384021
10	9	0.888129	0.492644	0.603703
10	1	0.397241	0.577876	0.06883
11	20	0.630355	0.294531	0.206415
2	2	0.27003	0.454311	0.456833
5	3	0.619332	0.400503	0.41027
13	3	0.465848	0.060264	0.530631
5	1	0.948028	0.150843	0.920406
9	4	0.6424	0.102524	0.800939
19	2	0.743972	0.628602	0.22841
13	24	0.323582	0.737293	0.636766
1	11	0.376622	0.976509	0.329931
11	6	0.426852	0.842116	0.882841
26	10	0.024684	0.489701	0.86668
5	1	0.521751	0.802595	0.194246
5	10	0.409614	0.259766	0.922246
17	1	0.670713	0.039444	0.961615
1	25	0.012391	0.581579	0.766499
2	29	0.820857	0.157788	0.380541
1	2	0.322884	0.467346	0.499764
26	1	0.776876	0.801299	0.526042
11	2	0.317431	0.584678	0.832523
30	1	0.427153	0.752234	0.493573
1	13	0.54841	0.627655	0.261204
3	9	0.197967	0.61795	0.090509
2	16	0.889128	0.337414	0.401043
2	8	0.140149	0.159617	0.519167
2	10	0.383734	0.719634	0.092237
3	11	0.425099	0.73826	0.739431
16	3	0.550979	0.273983	0.322329
2	22	0.545252	0.711436	0.049333
7	17	0.465275	0.242241	0.707429
2	2	0.826736	0.088422	0.945092
1	9	0.842238	0.259253	0.739556
1	3	0.466954	0.123014	0.440738
25	10	0.413705	0.604034	0.471063
7	2	0.706409	0.762167	0.449822
6	4	0.626813	0.411907	0.784939
19	1	0.813041	0.148526	0.591647
2	1	0.523942	0.972833	0.694823
2	4	0.579776	0.281048	0.874484
5	9	0.282055	0.918818	0.363825
1	3	0.835047	0.287393	0.362172
9	10	0.571864	0.250528	0.676563
3	14	0.320782	0.671953	0.091531
6	3	0.404033	0.331069	0.204995
8	3	0.35093	0.202818	0.775812
9	1	0.953822	0.39649	0.912357
10	2	0.908778	0.067479	0.536458
2	5	0.199516	0.327669	0.764196
2	3	0.98157	0.124761	0.40653
4	2	0.48222	0.480107	0.557297
2	1	0.439815	0.383617	0.856635
11	1	0.570931	0.065987	0.68483
1	13	0.834363	0.16953	0.482472
5	5	0.639695	0.217993	0.433043
2	4	0.917503	0.048087	0.11688
21	11	0.179343	0.532776	0.834057
1	1	0.287601	0.891013	0.535031
14	14	0.172954	0.429461	0.482576
13	2	0.253528	0.750394	0.659671
2	7	0.394928	0.213843	0.429077
1	3	0.374547	0.339481	0.073806
4	2	0.28772	0.885663	0.401386
1	12	0.325349	0.953141	0.031272
14	1	0.801432	0.4944	0.204583
4	2	0.928588	0.457464	0.167472
8	1	0.846372	0.925115	0.186988
1	12	0.449677	0.435134	0.771527
2	10	0.978588	0.050742	0.181938
12	8	0.602432	0.060011	0.564835
4	4	0.22778	0.455425	0.352714
2	6	0.286214	0.24521	0.575707
4	2	0.971431	0.276224	0.496815
2	21	0.256086	0.549756	0.559914
9	4	0.329027	0.44643	0.567216
2	3	0.600395	0.504456	0.63521
2	2	0.495907	0.581355	0.300453
25	2	0.490729	0.998028	0.360108
26	1	0.805563	0.071576	0.731594
25	1	0.712894	0.907042	0.464792
5	2	0.778173	0.404071	0.381173
7	6	0.764496	0.481455	0.204018
1	7	0.696537	0.561975	0.846195
6	1	0.833584	0.507677	0.363833
10	29	0.603425	0.262755	0.311465
1	11	0.618733	0.430753	0.908421
5	6	0.824451	0.527902	0.506744
3	1	0.924915	0.73937	0.730635
7	2	0.722977	0.979191	0.227666
6	1	0.697628	0.385318	0.879949
5	20	0.570005	0.21028	0.363295
2	23	0.220906	0.554021	0.054883
1	5	0.411891	0.451722	0.474953
25	3	0.011425	0.502847	0.717267
2	19	0.686312	0.70426	0.536089
13	1	0.72161	0.252092	0.733417
5	2	0.156114	0.547007	0.922787
2	25	0.525258	0.779478	0.191823
2	9	0.740013	0.334551	0.39028
4	6	0.706373	0.486702	0.411358
3	3	0.285399	0.601352	0.499409
25	1	0.953949	0.596758	0.730661
6	2	0.401128	0.828383	0.539611
14	3	0.181617	0.570119	0.091108
1	2	0.859672	0.846793	0.544151
23	1	0.236125	0.730592	0.71561
21	1	0.856464	0.885734	0.227354
5	3	0.979859	0.246969	0.436934
5	3	0.784411	0.878291	0.129426
1	8	0.431649	0.460164	0.379882
3	9	0.794194	0.129926	0.72024
3	1	0.178	0.532269	0.550307
5	2	0.998085	0.078496	0.527279
6	18	0.620317	0.726116	0.211563
3	3	0.298069	0.260042	0.310788
1	30	0.255358	0.250195	0.802679
1	10	0.443499	0.418152	0.976476
2	29	0.583793	0.208364	0.580561
1	21	0.21083	0.995248	0.049397
22	2	0.534098	0.492516	0.525172
5	3	0.796394	0.730062	0.151158
4	2	0.582509	0.772332	0.287721
3	3	0.281826	0.49267	0.675119
6	4	0.732628	0.253676	0.72569
3	2	0.982392	0.304823	0.262247
6	4	0.313577	0.459922	0.401298
12	4	0.239453	0.199974	0.724408
1	7	0.820226	0.066752	0.318739
24	1	0.258673	0.704694	0.541852
1	23	0.511835	0.302336	0.487855
22	7	0.236377	0.600056	0.274197
2	11	0.718485	0.254965	0.119829
13	4	0.017301	0.593989	0.32811
5	3	0.433202	0.214496	0.331868
7	1	0.42603	0.647748	0.547743
1	3	0.322213	0.87646	0.108454
2	1	0.073353	0.849866	0.542667
7	9	0.140991	0.89879	0.21281
5	2	0.659075	0.020052	0.274297
7	13	0.305537	0.365025	0.438805
30	1	0.302701	0.493419	0.711449
9	8	0.917003	0.395057	0.513347
10	2	0.165169	0.459235	0.648995
1	8	0.061651	0.584994	0.851053
8	3	0.53714	0.036747	0.598802
2	8	0.280874	0.333909	0.989817
4	5	0.779863	0.511733	0.47561
9	9	0.962299	0.323055	0.34571
9	5	0.173734	0.938166	0.391353
17	2	0.760955	0.574059	0.597488
3	17	0.527676	0.554658	0.17917
1	2	0.977584	0.533311	0.750037
1	5	0.300805	0.012472	0.886722
3	1	0.754202	0.681475	0.382242
3	3	0.839785	0.386967	0.142593
19	3	0.19301	0.709758	0.128099
9	7	0.06092	0.666694	0.762504
7	1	0.405137	0.292786	0.741275
2	29	0.180382	0.436074	0.772377
7	8	0.776689	0.377525	0.630989
9	1	0.80648	0.216286	0.335675
8	11	0.334651	0.493659	0.517476
1	25	0.613817	0.362077	0.072524
20	1	0.630509	0.005688	0.767279
6	3	0.675777	0.635486	0.592406
1	14	0.160583	0.690288	0.162214
1	6	0.98043	0.441114	0.024171
18	25	0.261171	0.721372	0.424254
1	6	0.93717	0.997075	0.455714
4	16	0.246525	0.799274	0.220925
1	2	0.533155	0.558374	0.404036
1	10	0.968294	0.540568	0.07994
2	26	0.736375	0.403361	0.276417
6	10	0.634242	0.461402	0.895328
21	1	0.367554	0.285332	0.793096
2	2	0.461001	0.71548	0.515733
2	4	0.424033	0.591968	0.282423
8	7	0.698423	0.448418	0.55825
11	3	0.922651	0.368197	0.625928
3	3	0.534917	0.630876	0.440185
1	12	0.366353	0.540049	0.58592
1	9	0.586846	0.276681	0.86782
2	2	0.723156	0.338883	0.390461
2	3	0.293719	0.430472	0.76255
4	2	0.673051	0.418562	0.46681
6	7	0.861602	0.343041	0.676301
1	6	0.953279	0.217977	0.559565
3	16	0.092289	0.012354	0.861619
13	1	0.78889	0.751229	0.045231
21	1	0.599929	0.873834	0.453992
6	13	0.192646	0.514894	0.464548
10	3	0.519797	0.310069	0.025657
6	1	0.055139	0.542656	0.970851
1	3	0.689284	0.89201	0.434645
6	8	0.361641	0.112589	0.50407
4	4	0.549122	0.12396	0.462299
10	16	0.142019	0.479667	0.219396
6	2	0.203739	0.781275	0.596871
1	3	0.984858	0.658253	0.466506
25	1	0.418817	0.787678	0.496366
1	6	0.406693	0.881538	0.390852
1	2	0.939235	0.350834	0.356539
3	10	0.574605	0.515326	0.359164
1	10	0.498859	0.797342	0.163081
11	21	0.742921	0.13711	0.607666
4	4	0.086731	0.637726	0.258289
3	8	0.698079	0.190362	0.772103
1	1	0.592737	0.599587	0.294702
2	11	0.366705	0.320583	0.55118
1	2	0.489524	0.545021	0.57476
10	2	0.504954	0.175949	0.437491
2	4	0.228564	0.731815	0.65338
1	27	0.033417	0.576725	0.500336
11	5	0.285888	0.080225	0.639876
1	2	0.836309	0.474207	0.179093
1	4	0.621026	0.542397	0.347864
1	20	0.369392	0.253581	0.036812
10	3	0.546142	0.242035	0.670655
3	2	0.659522	0.844114	0.418466
1	21	0.715534	0.202955	0.67391
1	6	0.97526	0.258498	0.138471
26	6	0.542643	0.349749	0.484743
15	7	0.398028	0.295131	0.344286
4	5	0.674707	0.326651	0.969834
17	1	0.619124	0.230133	0.690197
13	12	0.638237	0.511576	0.187529
27	3	0.848614	0.117788	0.739216
7	8	0.268204	0.250096	0.958756
8	1	0.39209	0.757388	0.399337
1	4	0.279177	0.971721	0.463184
1	6	0.485646	0.677226	0.95593
5	3	0.458771	0.402361	0.368326
3	2	0.678861	0.490882	0.791631
1	5	0.671901	0.930555	0.091632
3	3	0.7573	0.448926	0.110984
3	1	0.618631	0.317842	0.785294
3	1	0.57168	0.377023	0.100255
1	7	0.554892	0.778253	0.065214
8	2	0.752226	0.597948	0.182673
1	20	0.957032	0.219214	0.195264
17	1	0.379418	0.383978	0.535983
4	20	0.401517	0.250432	0.76881
1	6	0.798141	0.169253	0.153821
3	2	0.148952	0.554132	0.19139
1	3	0.746083	0.311227	0.920794
1	3	0.526523	0.518122	0.950299
14	2	0.774297	0.586498	0.689825
2	30	0.45603	0.293219	0.42774
7	1	0.561504	0.447285	0.544373
