100000 2 3 
I	a	0.733417 	0.229524 	0.556904 
A	d	0.922787 	0.539233 	0.383811 
D	k	0.191823 	0.364821 	0.507010 
I	b	0.390280 	0.568612 	0.363525 
H	d	0.411358 	0.702578 	0.273901 
B	e	0.499409 	0.287056 	0.508422 
U	e	0.730661 	0.603656 	0.280462 
C	m	0.539611 	0.037987 	0.727638 
A	e	0.091108 	0.629788 	0.574773 
N	n	0.544151 	0.422021 	0.211553 
A	i	0.715610 	0.877943 	0.464212 
N	p	0.227354 	0.074882 	0.603025 
W	a	0.436934 	0.754131 	0.692178 
K	o	0.129426 	0.038226 	0.502225 
C	c	0.379882 	0.995787 	0.553661 
K	a	0.720240 	0.258679 	0.085365 
A	d	0.550307 	0.413411 	0.535488 
X	a	0.527279 	0.472878 	0.111982 
F	i	0.211563 	0.719804 	0.783544 
B	a	0.310788 	0.888124 	0.575976 
A	a	0.802679 	0.069967 	0.569828 
C	c	0.976476 	0.652044 	0.701556 
E	a	0.580561 	0.549601 	0.029043 
A	x	0.049397 	0.041352 	0.472358 
D	d	0.525172 	0.638509 	0.268874 
K	i	0.151158 	0.423359 	0.718657 
E	j	0.287721 	0.665325 	0.316404 
B	d	0.675119 	0.411098 	0.914062 
I	a	0.725690 	0.630963 	0.626366 
W	b	0.262247 	0.792728 	0.869962 
B	c	0.401298 	0.564005 	0.436934 
A	a	0.724408 	0.475206 	0.485402 
L	a	0.318739 	0.768480 	0.707778 
A	h	0.541852 	0.581509 	0.999317 
D	b	0.487855 	0.565979 	0.412097 
A	e	0.274197 	0.643644 	0.277073 
H	a	0.119829 	0.687258 	0.078223 
A	e	0.328110 	0.516257 	0.882190 
C	a	0.331868 	0.993264 	0.108909 
C	f	0.547743 	0.089697 	0.413851 
B	o	0.108454 	0.659164 	0.727302 
A	n	0.542667 	0.360877 	0.788018 
A	q	0.212810 	0.608805 	0.478589 
G	a	0.274297 	0.690628 	0.654275 
B	b	0.438805 	0.509832 	0.648281 
B	d	0.711449 	0.507347 	0.565299 
R	b	0.513347 	0.424601 	0.497540 
A	c	0.648995 	0.573172 	0.406561 
A	e	0.851053 	0.807080 	0.352490 
D	a	0.598802 	0.594949 	0.797231 
B	b	0.989817 	0.444215 	0.427430 
K	d	0.475610 	0.400209 	0.074740 
U	b	0.345710 	0.748888 	0.453828 
