119307 2 4 
b	F	0.000119	0.003318	0.75	0.375
c	F	0.000119	0.003318	0.75	0.375
a	J	0.000119	0.003318	1	0.75
b	D	0.000126	0.003981	0.75	0.375
b	F	0.000126	0.003318	0.5	0.75
a	I	0.000126	0.003981	0.75	0.5
a	J	0.000126	0.003318	0.75	0.5
a	J	0.000126	0.003318	1	0.75
a	J	0.000126	0.003318	0.5	0.75
e	I	0.000126	0.003318	0.75	0.75
d	I	0.000126	0.003318	1	0.75
b	G	0.000126	0.003318	1	0.375
a	H	0.000126	0.003318	0.25	0.375
a	I	0.000126	0.003981	0.75	0.5
a	F	0.000126	0.003318	0.5	0.375
a	H	0.000126	0.003318	0.75	0.375
a	J	0.000126	0.003318	0.5	0.75
a	I	0.000126	0.003318	0.75	0.375
a	H	0.000126	0.003318	1	0.375
a	I	0.000126	0.003318	0.25	0.5
b	F	0.000126	0.003318	0.75	0.75
a	H	0.000126	0.003318	0.25	0.75
a	I	0.000126	0.003318	0.5	0.5
a	I	0.000126	0.003318	1	0.5
a	I	0.000126	0.003318	1	0.75
a	I	0.000126	0.003318	1	0.375
a	I	0.000126	0.003318	0.5	0.75
a	J	0.000126	0.003318	1	0.375
b	F	0.000126	0.003318	0.5	0.75
b	G	0.000126	0.003318	0.75	0.75
d	I	0.000126	0.003318	0.75	0.875
a	G	0.000126	0.003318	0.5	0.375
a	J	0.000126	0.005309	0.75	0.75
a	F	0.000126	0.003318	0.75	0.375
a	J	0.000126	0.003318	0.5	0.5
e	J	0.000126	0.003318	0.75	0.5
a	J	0.000126	0.003318	1	0.375
b	J	0.000126	0.003981	0.75	0.875
b	E	0.000133	0.003318	0.75	0.375
c	I	0.000133	0.003981	0.75	0.5
b	I	0.000133	0.003318	0.75	0.875
c	F	0.000133	0.003318	0.5	0.75
a	J	0.000133	0.004645	1	0.5
a	J	0.000133	0.003318	1	0.5
a	F	0.000133	0.003318	0.5	0.375
a	J	0.000133	0.003981	1	0.5
a	E	0.000133	0.003318	0.5	0.375
a	J	0.000133	0.003318	0.75	0.375
a	I	0.000133	0.003318	0.5	0.75
d	J	0.000133	0.003318	0.75	1
b	E	0.000133	0.003318	0.75	0.375
b	I	0.000133	0.003318	1	0.5
a	J	0.000133	0.003318	0.5	0.5
a	H	0.000133	0.003318	0.5	0.75
a	I	0.000133	0.003981	0.75	0.5
a	E	0.000133	0.003318	0.5	0.375
a	I	0.000133	0.003318	1	0.5
a	F	0.000133	0.003981	1	0.375
a	J	0.000133	0.003318	0.5	0.75
a	J	0.000133	0.003318	1	0.75
a	J	0.000133	0.003318	1	0.75
e	I	0.000133	0.003318	0.5	0.875
e	I	0.000133	0.003318	0.75	0.75
a	J	0.000133	0.003981	1	0.375
a	J	0.000133	0.003318	0.75	0.75
e	I	0.000133	0.005309	0.75	0.75
b	I	0.000133	0.004645	0.75	0.75
a	J	0.000133	0.003318	0.75	0.375
a	I	0.000133	0.003318	1	0.375
a	J	0.000133	0.003981	0.75	1
a	J	0.000133	0.003318	1	0.375
a	I	0.000133	0.003318	1	0.75
a	I	0.000133	0.003318	1	0.75
a	J	0.000133	0.003318	0.5	0.75
a	J	0.000133	0.003318	0.5	0.375
a	E	0.000133	0.003318	0.75	0.375
a	I	0.000133	0.003318	0.5	0.375
a	J	0.000133	0.003318	0.75	0.75
a	J	0.000133	0.003318	0.75	0.375
a	I	0.000133	0.003318	0.75	0.375
b	I	0.000133	0.003318	0.75	0.625
b	I	0.000133	0.003318	0.75	1
b	G	0.000133	0.003318	0.75	0.75
b	H	0.000133	0.005972	0.75	0.75
b	I	0.000133	0.003318	0.75	0.875
c	G	0.000133	0.003318	0.75	0.75
b	I	0.000133	0.003318	0.75	0.75
a	I	0.000133	0.003318	0.5	0.75
a	J	0.000133	0.003318	0.75	0.875
a	J	0.000133	0.005309	1	0.75
a	I	0.000133	0.003318	0.5	0.75
a	I	0.000133	0.004645	0.75	0.5
a	J	0.000133	0.003318	1	0.375
a	H	0.000133	0.003318	0.5	0.75
a	I	0.000133	0.003318	0.5	0.375
a	J	0.000133	0.003318	1	0.875
a	I	0.000133	0.003318	0.75	0.75
a	J	0.000133	0.003318	0.5	0.75
b	G	0.000133	0.003318	0.5	0.75
e	H	0.000133	0.003318	0.75	0.75
b	I	0.000133	0.004645	0.75	0.75
b	I	0.000133	0.003318	0.75	0.875
a	I	0.000133	0.003981	1	0.75
a	H	0.000133	0.003981	1	0.75
a	H	0.000133	0.003981	1	0.375
a	F	0.000133	0.003318	0.5	0.375
a	I	0.000133	0.003318	1	0.375
a	J	0.000133	0.005972	1	0.375
a	I	0.000133	0.005309	0.75	0.375
a	J	0.000133	0.003981	0.5	0.375
b	F	0.000133	0.003318	1	0.375
d	H	0.000141	0.003318	0.75	0.5
b	G	0.000141	0.003318	0.75	0.75
e	J	0.000141	0.003318	0.75	0.625
a	J	0.000141	0.003318	0.75	0.75
a	H	0.000141	0.003981	1	0.75
a	H	0.000141	0.003981	0.5	0.75
a	H	0.000141	0.004645	1	0.375
a	J	0.000141	0.003318	1	0.375
a	G	0.000141	0.003318	0.5	0.375
a	J	0.000141	0.003318	0.5	0.875
e	I	0.000141	0.003318	0.75	0.875
d	F	0.000141	0.003318	0.75	0.375
a	J	0.000141	0.003318	0.75	0.75
b	D	0.000141	0.003318	0.75	0.375
c	I	0.000141	0.003318	0.5	1
a	J	0.000141	0.003318	0.5	0.5
b	G	0.000141	0.003318	0.75	0.75
b	I	0.000141	0.003318	0.75	0.5
a	I	0.000141	0.003981	1	0.5
a	I	0.000141	0.003981	1	0.5
a	F	0.000141	0.003981	0.75	0.375
a	E	0.000141	0.003318	0.75	0.375
a	I	0.000141	0.003318	0.5	0.375
a	F	0.000141	0.003318	0.5	0.375
a	J	0.000141	0.006636	1	0.75
a	J	0.000141	0.003318	0.5	0.875
e	I	0.000141	0.004645	0.75	0.75
e	F	0.000141	0.003318	0.5	0.375
e	F	0.000141	0.003318	0.5	0.375
b	G	0.000141	0.006636	0.75	0.375
a	I	0.000141	0.003318	1	0.5
a	J	0.000141	0.003318	1	0.875
a	J	0.000141	0.005309	0.75	0.375
a	J	0.000141	0.004645	0.75	0.75
a	I	0.000141	0.005309	1	0.375
a	H	0.000141	0.003318	1	0.75
a	J	0.000141	0.003318	0.5	0.75
b	I	0.000141	0.005972	0.75	0.5
c	I	0.000141	0.003318	0.5	0.625
a	J	0.000141	0.003981	1	0.875
a	G	0.000141	0.003318	1	0.375
a	J	0.000141	0.005309	1	0.375
a	E	0.000141	0.003318	0.75	0.375
a	F	0.000141	0.003318	0.5	0.375
a	J	0.000141	0.003318	1	0.75
a	H	0.000141	0.003318	0.75	0.75
a	I	0.000141	0.003318	0.5	0.75
e	F	0.000141	0.003318	0.5	0.375
d	G	0.000141	0.000664	0.5	0.875
b	I	0.000141	0.003318	1	0.875
b	E	0.000141	0.003318	0.75	0.75
b	I	0.000141	0.005309	0.75	0.75
a	I	0.000141	0.003318	0.75	0.5
a	J	0.000141	0.007963	1	0.375
a	J	0.000141	0.003981	1	0.375
a	J	0.000141	0.003318	1	0.375
a	I	0.000141	0.003318	1	0.75
a	G	0.000141	0.003318	0.5	0.75
a	I	0.000141	0.003318	0.75	1
a	J	0.000141	0.003318	1	0.375
a	J	0.000141	0.003981	1	0.75
a	J	0.000141	0.003318	1	0.375
d	E	0.000148	0	0.5	0.5
e	G	0.000148	0.004645	0.75	0.375
e	E	0.000148	0.003318	0.25	0.375
b	E	0.000148	0.004645	0.75	0.75
e	I	0.000148	0.003318	0.75	0.5
b	I	0.000148	0.005309	0.75	0.75
a	F	0.000148	0	1	0.75
a	J	0.000148	0.003318	0.5	0.875
a	J	0.000148	0.005972	1	0.5
a	J	0.000148	0.006636	0.75	0.375
a	G	0.000148	0.003318	0.5	0.375
a	J	0.000148	0.004645	0.75	0.375
a	I	0.000148	0.003318	1	0.75
a	G	0.000148	0.003318	0.5	0.375
e	H	0.000148	0.003318	0.25	0.75
c	F	0.000148	0.003318	0.75	0.75
d	F	0.000148	0	0.25	0.875
a	J	0.000148	0.003318	0.75	0.375
a	F	0.000148	0	0.75	0.5
a	E	0.000148	0.003318	0.25	0.375
a	J	0.000148	0.003318	0.5	0.875
a	J	0.000148	0.005972	0.5	0.5
a	H	0.000148	0.003318	1	0.75
a	G	0.000148	0.003318	0.5	0.375
a	H	0.000148	0	1	0.5
a	G	0.000148	0.003318	0.5	0.375
a	I	0.000148	0.003318	1	0.75
a	J	0.000148	0.008626	0.75	0.375
d	I	0.000148	0.003318	0.75	0.875
a	J	0.000148	0.003318	0.5	0.5
d	F	0.000148	0	0.75	0.875
e	I	0.000148	0.004645	0.75	0.5
e	I	0.000148	0.003318	0.75	0.625
b	H	0.000148	0.003318	0.5	0.75
d	I	0.000148	0.003981	0.75	0.375
a	I	0.000148	0.003318	0.75	0.875
a	I	0.000148	0.003318	0.5	0.5
a	J	0.000148	0.007963	1	0.75
a	H	0.000148	0.004645	0.75	0.75
a	J	0.000148	0.003318	1	0.875
a	H	0.000148	0.003318	0.5	0.375
a	I	0.000148	0.003318	0.75	0.375
d	E	0.000148	0.003318	0.75	0.75
a	J	0.000148	0.005972	0.75	0.375
b	E	0.000148	0.003318	0.75	0.375
b	I	0.000148	0.003318	0.75	0.75
b	I	0.000148	0.003318	0.75	0.875
e	I	0.000148	0.003981	0.75	1
a	I	0.000148	0.003981	0.5	0.5
a	I	0.000148	0	1	1
b	D	0.000148	0.003318	0.75	0.375
b	H	0.000148	0.003318	0.75	0.75
a	J	0.000148	0.003318	1	0.375
e	H	0.000148	0.003318	0.75	0.75
e	I	0.000148	0.003318	0.75	0.875
a	F	0.000148	0.003318	0.25	0.75
b	F	0.000148	0.003318	0.75	0.75
e	H	0.000148	0.003318	0.75	0.5
a	J	0.000148	0.003318	0.5	0.875
a	I	0.000148	0.003318	1	0.5
a	F	0.000148	0.003318	0.5	0.375
a	J	0.000148	0.003981	1	0.75
a	J	0.000148	0.003318	1	0.5
a	J	0.000148	0.003318	1	0.375
e	F	0.000148	0.003318	0.75	0.75
b	I	0.000148	0.003318	0.75	0.25
b	I	0.000148	0.007963	0.75	0.75
b	I	0.000148	0.003318	0.75	0.5
b	G	0.000148	0.003318	0.75	0.75
b	E	0.000148	0.003318	0.75	0.75
e	H	0.000148	0.003318	0.75	0.5
a	I	0.000148	0.003318	0.5	0.375
a	E	0.000148	0.003318	0.5	0.375
a	F	0.000148	0.003981	0.5	0.375
a	J	0.000148	0.005309	1	0.5
a	F	0.000148	0.003318	0.5	0.75
a	E	0.000148	0.003318	0.5	0.375
a	J	0.000148	0.003981	1	0.5
a	G	0.000148	0.003318	1	0.75
a	J	0.000148	0.003318	1	0.75
a	F	0.000148	0.003318	0.75	0.375
a	G	0.000148	0.003318	1	0.375
a	H	0.000148	0.003318	1	0.75
d	G	0.000156	0.003318	0.75	0.75
d	G	0.000156	0.003318	0.75	0.75
d	G	0.000156	0.003318	0.5	0.75
d	G	0.000156	0.003318	0.75	0.75
d	G	0.000156	0.003318	0.75	0.75
d	E	0.000156	0.001991	0.75	0.5
d	G	0.000156	0.003318	0.75	0.75
b	G	0.000156	0.003318	0.75	0.75
b	J	0.000156	0.007963	1	0.875
a	I	0.000156	0.003318	0.5	0.375
a	I	0.000156	0.003318	0.5	0.875
a	H	0.000156	0.003981	1	0.375
a	E	0.000156	0.003318	0.5	0.375
a	J	0.000156	0.004645	1	0.875
a	I	0.000156	0.003318	1	0.5
a	G	0.000156	0.003981	0.5	0.375
a	J	0.000156	0.003981	1	0.875
a	J	0.000156	0.003318	0.5	0.625
a	I	0.000156	0.003318	0.75	0.5
e	G	0.000156	0.003318	0.75	0.375
a	H	0.000156	0.003318	1	0.375
b	H	0.000156	0.003318	0.75	0.5
c	F	0.000156	0.003318	0.75	0.375
c	G	0.000156	0.003318	0.75	0.75
d	E	0.000156	0.003318	0.75	0.375
d	G	0.000156	0.003318	0.5	0.875
d	G	0.000156	0.001991	0.5	0.5
d	G	0.000156	0.003318	0.5	0.75
d	G	0.000156	0.003318	0.75	0.75
d	D	0.000156	0	0.75	0.5
d	G	0.000156	0.003318	0.75	0.75
d	G	0.000156	0.003318	0.5	0.75
a	H	0.000156	0.004645	0.5	0.375
b	I	0.000156	0.005972	0.75	0.5
b	I	0.000156	0.004645	0.75	0.5
b	F	0.000156	0.003981	1	0.75
d	I	0.000156	0.003318	0.75	0.875
c	F	0.000156	0.003318	0.5	0.75
d	I	0.000156	0.003981	0.75	0.5
a	H	0.000156	0.003981	0.75	0.375
b	H	0.000156	0.003981	0.75	0.75
a	I	0.000156	0.003318	1	0.875
e	H	0.000156	0.003318	0.75	0.75
a	I	0.000156	0.005309	1	0.75
a	F	0.000156	0	0.75	0.75
a	J	0.000156	0.005972	0.75	0.75
a	I	0.000156	0.003318	1	1
a	J	0.000156	0.004645	1	0.5
a	I	0.000156	0.006636	1	0.375
a	I	0.000156	0.003981	1	0.75
b	D	0.000156	0.003318	0.75	0.375
a	H	0.000156	0.003318	1	0.375
f	H	0.000156	0.003318	0.5	0.375
a	E	0.000156	0.003318	0.25	0.375
d	H	0.000156	0.003318	0.75	0.625
d	G	0.000156	0.003318	0.5	0.75
d	G	0.000156	0.003318	0.25	0.5
d	G	0.000156	0.003318	0.5	0.875
d	E	0.000156	0	0.75	0.5
e	E	0.000156	0.003981	0.5	0.375
d	F	0.000156	0.003318	0.75	0.375
b	F	0.000156	0.003318	0.75	0.75
b	I	0.000156	0.003318	0.75	0.875
b	I	0.000156	0.003981	0.75	0.75
a	I	0.000156	0.003318	1	0.875
a	J	0.000156	0.005972	1	0.875
a	I	0.000156	0.003318	0.75	0.5
a	I	0.000156	0.003318	0.5	0.75
a	I	0.000156	0.004645	0.75	0.875
a	I	0.000156	0.003318	0.5	0.5
a	E	0.000156	0.003318	0.75	0.375
a	E	0.000156	0	1	0.75
b	J	0.000156	0.009954	0.25	0.5
a	H	0.000156	0.003318	0.75	0.375
a	I	0.000156	0.003981	1	0.75
a	I	0.000156	0.003318	1	0.375
a	I	0.000156	0.003318	0.75	0.375
a	I	0.000156	0.003318	0.5	0.75
a	I	0.000156	0.003318	0.5	0.75
b	G	0.000156	0.003318	0.75	0.75
b	J	0.000156	0.006636	0.75	0.625
d	E	0.000156	0	0.25	0.5
d	G	0.000156	0.003981	0.25	0.75
d	I	0.000156	0.003318	0.75	0.75
a	J	0.000156	0.003981	1	0.875
b	I	0.000156	0.003981	0.75	0.5
b	H	0.000156	0.003318	1	0.75
a	I	0.000156	0.003318	1	0.875
e	I	0.000156	0.003318	0.5	0.5
a	J	0.000156	0.004645	1	0.5
a	G	0.000156	0.003318	0.75	0.375
a	J	0.000156	0.003318	1	0.875
a	G	0.000156	0.003318	0.5	0.375
a	G	0.000156	0.003981	1	0.375
a	G	0.000156	0.003981	0.5	0.375
a	H	0.000156	0.003318	1	0.375
b	E	0.000156	0.003981	1	0.375
a	H	0.000156	0.003318	1	0.375
a	J	0.000156	0.003318	0.75	0.75
e	F	0.000156	0.003318	0.5	0.75
e	F	0.000156	0.003318	0.75	0.75
a	J	0.000156	0.003318	1	0.75
b	F	0.000156	0.003318	0.75	0.75
e	I	0.000156	0.007299	0.75	0.75
a	J	0.000156	0.003981	0.75	0.75
b	F	0.000156	0.003318	0.75	0.75
e	F	0.000156	0.003318	0.75	0.75
b	I	0.000156	0.003981	0.75	0.625
a	J	0.000156	0.004645	0.75	0.5
b	G	0.000156	0.003981	0.75	0.75
c	E	0.000156	0.003318	0.75	0.75
a	E	0.000156	0.003318	0.75	0.375
a	I	0.000156	0.003318	1	0.375
a	G	0.000156	0.003318	1	0.375
a	F	0.000156	0	1	0.75
a	H	0.000156	0.005309	1	0.75
a	I	0.000156	0.003318	1	1
a	J	0.000156	0.003981	1	0.375
a	F	0.000156	0	1	0.75
b	D	0.000156	0.003318	0.5	0.375
a	J	0.000156	0.003318	0.75	0.75
a	F	0.000156	0.003318	0.75	0.375
d	G	0.000163	0.003318	0.5	0.5
d	G	0.000163	0.003981	0.75	0.75
d	F	0.000163	0.003318	0.5	0.75
d	E	0.000163	0.003318	0.5	0.375
d	F	0.000163	0.003318	0.25	0.75
d	G	0.000163	0.000664	0.75	0.625
a	I	0.000163	0.003981	1	0.875
a	J	0.000163	0.003318	1	0.75
b	H	0.000163	0.005309	0.75	0.75
d	H	0.000163	0.003981	0.5	0.875
a	I	0.000163	0.003318	0.5	0.5
a	J	0.000163	0.003981	1	0.5
b	F	0.000163	0.003318	0.75	0.75
e	F	0.000163	0.003318	0.75	0.375
d	J	0.000163	0.003318	0	0.875
a	E	0.000163	0.003318	0.75	0.375
a	J	0.000163	0.003981	1	0.875
a	G	0.000163	0.005309	0.5	0.375
a	G	0.000163	0.003981	1	0.375
a	F	0.000163	0.005972	0.75	0.375
a	J	0.000163	0.004645	1	0.5
a	H	0.000163	0.003318	0.5	0.75
a	H	0.000163	0.004645	0.5	0.375
a	J	0.000163	0.005972	0.5	0.875
e	G	0.000163	0.003318	0.5	0.75
b	E	0.000163	0.003318	0.5	0.75
f	G	0.000163	0.003318	0.5	0.375
d	G	0.000163	0.003981	0.75	0.75
d	H	0.000163	0.003318	0.75	0.875
d	I	0.000163	0.003981	0.25	0.5
d	F	0.000163	0.000664	0.5	0.5
c	F	0.000163	0.003318	0.5	0.75
b	F	0.000163	0.003318	0.75	0.75
e	H	0.000163	0.003318	0.75	0.75
a	J	0.000163	0.003318	0.75	0.625
e	F	0.000163	0.003318	0.5	0.75
a	J	0.000163	0.005972	1	0.625
a	I	0.000163	0.004645	1	0.375
a	G	0.000163	0.003981	1	0.75
a	G	0.000163	0.005972	1	0.375
a	F	0.000163	0.001327	1	0.75
a	F	0.000163	0.003318	1	0.75
a	I	0.000163	0.003318	0.75	0.75
e	F	0.000163	0.003318	0.75	0.75
b	F	0.000163	0.003318	0.75	0.5
b	G	0.000163	0.005972	0.75	0.75
e	F	0.000163	0.003318	0.75	0.375
d	F	0.000163	0.003318	0.75	0.75
a	F	0.000163	0	1	0.5
e	H	0.000163	0.003318	0.5	0.75
d	I	0.000163	0.003318	0.75	0.75
b	I	0.000163	0.003981	0.75	1
b	E	0.000163	0.003318	0.5	0.75
d	G	0.000163	0.003318	0.75	0.5
d	F	0.000163	0.001327	0.75	0.5
d	G	0.000163	0.003318	0.75	0.5
d	G	0.000163	0.003981	0.75	0.75
d	G	0.000163	0.003981	0.5	0.75
d	E	0.000163	0.003318	0.25	0.375
d	E	0.000163	0.003318	0.5	0.375
d	G	0.000163	0.003981	0.5	0.5
d	F	0.000163	0.003318	0.25	0.75
e	E	0.000163	0.003318	0.75	0.75
a	J	0.000163	0.002654	0.5	0.5
b	F	0.000163	0.003318	0.75	0.75
e	G	0.000163	0.005309	0.75	0.375
e	H	0.000163	0.003318	0.75	0.75
a	J	0.000163	0.003318	1	0.75
a	G	0.000163	0.003318	0.5	0.375
a	J	0.000163	0.005972	0.5	0.875
a	I	0.000163	0.004645	1	0.5
a	J	0.000163	0.006636	1	0.875
a	I	0.000163	0.004645	1	0.875
a	H	0.000163	0.003318	1	0.375
a	E	0.000163	0.000664	1	0.75
a	J	0.000163	0.004645	1	0.5
a	I	0.000163	0.003318	1	0.375
a	I	0.000163	0.003981	1	0.75
a	G	0.000163	0.000664	0.75	0.875
e	G	0.000163	0.003981	0.75	0.75
b	E	0.000163	0.003318	0.5	0.75
b	E	0.000163	0.003318	0.75	0.75
c	E	0.000163	0.003318	0.5	0.75
f	H	0.000163	0.003318	0.5	0.375
b	G	0.000163	0.003981	0.75	0.75
d	G	0.000163	0.003981	0.5	0.75
d	G	0.000163	0.003318	0.75	0.5
d	G	0.000163	0.003981	0.75	0.75
d	G	0.000163	0.003318	0.75	0.5
d	G	0.000163	0.003318	0.75	0.5
d	F	0.000163	0.001327	0.75	0.5
d	F	0.000163	0.003318	0.5	0.75
d	G	0.000163	0.003318	0.75	0.5
d	F	0.000163	0.003318	0.25	0.75
d	F	0.000163	0.003318	0.5	0.75
d	D	0.000163	0	0.75	0.875
b	F	0.000163	0.003318	0.75	0.75
e	I	0.000163	0.003318	0.75	0.625
b	F	0.000163	0.003318	0.5	0.75
a	I	0.000163	0.003318	0.75	0.875
a	J	0.000163	0.003318	1	0.625
a	I	0.000163	0.005972	1	0.75
a	J	0.000163	0.003318	1	0.875
a	J	0.000163	0.003318	1	0.875
e	E	0.000163	0.003318	0.75	0.75
e	H	0.000163	0.005309	0.75	0.75
b	I	0.000163	0.003318	0.75	0.375
c	E	0.000163	0.003318	0.5	0.375
d	G	0.000163	0.003318	0.75	0.5
d	G	0.000163	0.003981	0.75	0.75
d	F	0.000163	0.003318	0.5	0.75
d	G	0.000163	0.003981	0.75	0.75
b	I	0.000163	0.003318	0.75	0.625
a	F	0.000163	0	0.75	0.5
a	I	0.000163	0.001327	1	0.625
c	I	0.000163	0.005972	0.75	0.5
c	G	0.000163	0.006636	0.75	0.375
a	I	0.000163	0.003318	1	0.75
a	F	0.000163	0.003318	0.5	0.375
a	I	0.000163	0.003981	1	0.625
a	H	0.000163	0.003318	1	0.75
a	J	0.000163	0.005309	1	0.875
a	I	0.000163	0.003318	0.5	0.5
a	G	0.000163	0.003981	1	0.375
a	I	0.000163	0.005309	1	0.375
a	G	0.000163	0.003981	0.5	0.375
a	I	0.000163	0.003981	1	0.75
a	I	0.000163	0.003318	0.5	0.5
a	I	0.000163	0.003318	0.5	0.75
b	F	0.000163	0.003981	0.5	0.75
d	H	0.000163	0.003318	0.75	0.5
d	E	0.000171	0.003318	0.75	0.375
d	I	0.000171	0.004645	0.75	0.625
d	G	0.000171	0.003318	0.75	0.875
d	F	0.000171	0.003318	0.75	0.75
d	E	0.000171	0.003318	0.75	0.375
d	F	0.000171	0.003318	0.75	0.75
d	E	0.000171	0.003318	0.75	0.375
d	E	0.000171	0.003318	0.5	0.375
d	E	0.000171	0.003318	0.25	0.75
d	F	0.000171	0.003318	0.75	0.75
a	J	0.000171	0.003318	0.5	0.875
c	F	0.000171	0.003318	0.75	0.75
a	H	0.000171	0.003318	0.5	0.375
e	F	0.000171	0.003318	0.75	0.375
e	E	0.000171	0.003318	0.75	0.75
e	J	0.000171	0.003318	0.75	1
a	F	0.000171	0.005972	1	0.375
a	E	0.000171	0.005309	1	0.375
a	I	0.000171	0.003318	1	0.5
a	F	0.000171	0.003318	0.5	0.375
a	F	0.000171	0.005972	1	0.375
a	F	0.000171	0.005972	1	0.375
b	H	0.000171	0.009954	0.75	0.375
b	F	0.000171	0.005972	0.75	0.375
a	J	0.000171	0.003318	0.75	0.5
a	G	0.000171	0.003318	0.25	0.75
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	G	0.000171	0.003318	0.75	0.875
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	E	0.000171	0.003981	0.75	0.375
d	F	0.000171	0.003318	0.5	0.75
a	J	0.000171	0.002654	0.5	0.5
a	F	0.000171	0.003318	0.25	0.375
e	F	0.000171	0.003318	0.75	0.75
c	H	0.000171	0.003318	0.75	0.75
e	G	0.000171	0.003318	0.5	0.75
a	I	0.000171	0.003318	1	1
a	E	0.000171	0.003318	0.5	0.75
a	F	0.000171	0.003318	0.5	0.375
a	H	0.000171	0.004645	1	0.75
a	F	0.000171	0.003318	0.75	0.375
b	I	0.000171	0.006636	0.75	0.625
a	F	0.000171	0.005972	0.75	0.375
b	F	0.000171	0.003318	0.75	0.75
f	G	0.000171	0.003981	0.5	0.375
c	H	0.000171	0.005309	0.75	0.75
a	I	0.000171	0.003318	0.5	0.75
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	E	0.000171	0.001327	0.5	0.5
d	E	0.000171	0.003318	0.75	0.375
d	E	0.000171	0.003318	0.75	0.375
d	F	0.000171	0.004645	0.75	0.375
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
d	G	0.000171	0.003318	0.5	0.875
d	E	0.000171	0.000664	0.75	0.5
a	J	0.000171	0.003318	0.75	0.625
a	H	0.000171	0	0.75	0.875
e	G	0.000171	0.003318	0.5	0.75
a	J	0.000171	0.003318	1	0.75
a	I	0.000171	0.003318	0.75	0.75
e	I	0.000171	0.003318	0.75	0.5
e	G	0.000171	0.003981	0.75	0.75
d	F	0.000171	0.003318	0.75	0.75
a	I	0.000171	0.005309	1	0.5
a	J	0.000171	0.003981	1	0.875
a	I	0.000171	0.003318	1	0.875
